"","X410","X2965","X2990","X"
"16349",751,3389,3930,2
"16350",751,3389,3394,1
"16351",751,3389,3121,2
"16352",751,3389,3364,2
"16353",751,3389,3374,1
"16354",751,3389,3390,1
"16355",751,3389,3383,1
"16356",751,3386,6351,2
"16357",751,3386,3370,2
"16358",751,3386,3375,2
"16359",751,3386,3393,2
"16360",751,3386,3395,2
"16361",751,3386,3404,2
"16362",751,3386,6398,2
"16363",751,3386,4120,2
"16364",751,3386,6345,2
"16365",751,3386,3077,1
"16366",751,3386,3930,2
"16367",751,3386,4085,2
"16368",751,3386,6386,1
"16369",751,3386,3992,1
"16370",751,3386,3382,2
"16371",751,3386,3394,2
"16372",751,3386,3372,2
"16373",751,3386,3378,2
"16374",751,3386,4033,2
"16375",751,3386,3121,2
"16376",751,3386,3373,2
"16377",751,3386,2279,1
"16378",751,3386,3364,2
"16379",751,3386,2372,1
"16380",751,3386,4144,1
"16381",751,3386,3374,2
"16382",751,3386,3390,2
"16383",751,3386,4108,1
"16384",751,3386,2276,2
"16385",751,3386,3379,2
"16386",751,3386,3383,1
"16387",751,3386,6430,2
"16388",751,3386,3392,1
"16389",751,2326,3404,2
"16390",751,3077,3393,2
"16391",751,3077,3395,2
"16392",751,3077,3404,2
"16393",751,3077,3386,1
"16394",751,3077,3364,2
"16395",751,3077,3368,2
"16396",751,3077,3376,2
"16397",751,3179,3364,2
"16398",751,3366,6345,2
"16399",751,3366,2935,2
"16400",751,3366,3364,2
"16401",751,6349,3364,2
"16402",751,6743,6407,2
"16403",751,6743,3364,2
"16404",751,2359,3364,2
"16405",751,2359,3391,1
"16406",751,3728,3364,2
"16407",751,3400,3370,1
"16408",751,3400,3375,2
"16409",751,3400,3395,2
"16410",751,3400,4109,1
"16411",751,3400,3404,2
"16412",751,3400,3364,2
"16413",751,3400,3374,1
"16414",751,3400,3390,1
"16415",751,3400,4108,1
"16416",751,3400,3368,2
"16417",751,3400,3369,1
"16418",751,3400,3379,2
"16419",751,3400,3392,1
"16420",751,6395,6386,1
"16421",751,2935,3366,2
"16422",751,3398,3399,2
"16423",751,6384,3370,1
"16424",751,6384,3364,2
"16425",751,6384,3374,2
"16426",751,6384,6355,2
"16427",751,3714,3364,1
"16428",751,3550,3682,1
"16429",751,3550,1852,2
"16430",751,3550,1824,2
"16431",751,3550,3364,2
"16432",751,3930,3393,2
"16433",751,3930,3395,1
"16434",751,3930,3404,1
"16435",751,3930,3389,2
"16436",751,3930,3386,2
"16437",751,3930,3364,2
"16438",751,3930,3390,2
"16439",751,3930,4108,1
"16440",751,3930,3368,2
"16441",751,3930,6414,2
"16442",751,3930,3392,2
"16443",751,4085,4380,2
"16444",751,4085,3393,2
"16445",751,4085,3395,2
"16446",751,4085,3386,2
"16447",751,4085,3364,2
"16448",751,4085,3406,2
"16449",751,4085,6347,1
"16450",751,4085,4108,1
"16451",751,4085,3399,1
"16452",751,4085,3376,1
"16453",751,4085,3379,2
"16454",751,4085,6366,1
"16455",751,1701,3370,2
"16456",751,1701,3364,2
"16457",751,1701,3406,2
"16458",751,6380,3370,1
"16459",751,6380,3395,1
"16460",751,6380,3385,2
"16461",751,6380,3364,2
"16462",751,6380,3391,1
"16463",751,6380,3374,1
"16464",751,6380,3379,2
"16465",751,6380,3383,1
"16466",751,3797,3364,2
"16467",751,6428,3364,2
"16468",751,6381,3364,1
"16469",751,6381,3383,1
"16470",751,6386,3370,1
"16471",751,6386,3386,1
"16472",751,6386,6395,1
"16473",751,6386,3406,2
"16474",751,6386,3374,2
"16475",751,6411,3364,2
"16476",751,6412,3390,1
"16477",751,6382,3374,1
"16478",751,6382,3383,1
"16479",751,4301,3370,2
"16480",751,4301,3393,2
"16481",751,4301,3395,2
"16482",751,4301,3406,2
"16483",751,3397,3395,2
"16484",751,3397,3399,2
"16485",751,2206,3395,2
"16486",751,3384,3370,2
"16487",751,3384,3395,2
"16488",751,3384,3394,1
"16489",751,3384,3364,2
"16490",751,3384,3406,1
"16491",751,3384,3374,1
"16492",751,3384,3390,1
"16493",751,3384,4108,1
"16494",751,3384,6355,1
"16495",751,3992,3404,2
"16496",751,3992,3386,1
"16497",751,3992,3364,2
"16498",751,3992,3406,2
"16499",751,3992,3390,1
"16500",751,3992,4108,1
"16501",751,3382,3370,2
"16502",751,3382,3375,1
"16503",751,3382,3393,2
"16504",751,3382,3371,2
"16505",751,3382,3395,2
"16506",751,3382,6397,2
"16507",751,3382,3386,2
"16508",751,3382,3394,1
"16509",751,3382,3388,1
"16510",751,3382,3364,2
"16511",751,3382,3406,2
"16512",751,3382,3239,2
"16513",751,3382,3374,1
"16514",751,3382,4108,1
"16515",751,3382,3368,2
"16516",751,3382,3369,1
"16517",751,3382,6392,2
"16518",751,3382,3376,1
"16519",751,3382,3383,1
"16520",751,3382,6430,2
"16521",751,6379,3364,2
"16522",751,6407,3395,2
"16523",751,6407,6743,2
"16524",751,3125,3395,2
"16525",751,3125,4097,2
"16526",751,3394,3370,2
"16527",751,3394,3375,1
"16528",751,3394,3393,1
"16529",751,3394,3395,2
"16530",751,3394,3389,1
"16531",751,3394,3386,2
"16532",751,3394,3384,1
"16533",751,3394,3382,1
"16534",751,3394,3388,1
"16535",751,3394,3364,2
"16536",751,3394,3406,2
"16537",751,3394,3391,2
"16538",751,3394,3374,2
"16539",751,3394,4108,1
"16540",751,3394,6392,2
"16541",751,3394,3376,1
"16542",751,3394,3379,1
"16543",751,3394,3383,1
"16544",751,3394,6355,1
"16545",751,3372,3375,1
"16546",751,3372,3393,1
"16547",751,3372,3395,2
"16548",751,3372,3385,1
"16549",751,3372,3386,2
"16550",751,3372,3387,1
"16551",751,3372,3388,1
"16552",751,3372,3364,2
"16553",751,3372,3406,2
"16554",751,3372,3374,1
"16555",751,3372,3379,2
"16556",751,3372,3383,1
"16557",751,3484,3364,2
"16558",751,3484,3406,1
"16559",751,502,3364,2
"16560",751,507,3364,2
"16561",751,507,3406,1
"16562",751,3378,3375,1
"16563",751,3378,3395,2
"16564",751,3378,3386,2
"16565",751,3378,3364,2
"16566",751,3378,4108,1
"16567",751,3378,3369,1
"16568",751,3378,3399,1
"16569",751,3378,3379,1
"16570",751,3378,6430,1
"16571",751,4033,3393,2
"16572",751,4033,3395,2
"16573",751,4033,3386,2
"16574",751,4033,3364,2
"16575",751,4097,3393,2
"16576",751,4097,3395,2
"16577",751,4097,3125,2
"16578",751,4097,3364,2
"16579",751,6385,3370,2
"16580",751,6385,4144,2
"16581",751,6356,3364,2
"16582",751,6399,3370,2
"16583",751,6402,3395,2
"16584",751,1229,2564,2
"16585",751,1229,3364,2
"16586",751,3402,3364,2
"16587",751,3339,3406,2
"16588",751,1824,3550,2
"16589",751,3121,3375,2
"16590",751,3121,3393,2
"16591",751,3121,3395,2
"16592",751,3121,3389,2
"16593",751,3121,3386,2
"16594",751,3121,3387,2
"16595",751,3121,3388,2
"16596",751,3121,3373,2
"16597",751,3121,3364,2
"16598",751,3121,3406,2
"16599",751,3121,3391,2
"16600",751,3121,4144,2
"16601",751,3121,3369,2
"16602",751,3121,3376,2
"16603",751,3121,3383,2
"16604",751,6400,3375,1
"16605",751,6400,3364,2
"16606",751,6400,3374,1
"16607",751,2397,3364,2
"16608",751,346,3941,2
"16609",751,346,3364,2
"16610",751,346,3406,1
"16611",751,4189,3364,1
"16612",751,1524,3364,2
"16613",751,1524,3406,2
"16614",751,6413,3364,2
"16615",751,3387,3395,2
"16616",751,3387,3372,1
"16617",751,3387,3121,2
"16618",751,3387,3364,2
"16619",751,3387,3390,1
"16620",751,3942,3364,2
"16621",751,3942,3406,2
"16622",751,3388,3370,2
"16623",751,3388,4380,2
"16624",751,3388,3393,2
"16625",751,3388,3395,2
"16626",751,3388,3404,2
"16627",751,3388,3385,1
"16628",751,3388,340,1
"16629",751,3388,4120,2
"16630",751,3388,3382,1
"16631",751,3388,3394,1
"16632",751,3388,3372,1
"16633",751,3388,3121,2
"16634",751,3388,3373,2
"16635",751,3388,3364,2
"16636",751,3388,4144,1
"16637",751,3388,3374,2
"16638",751,3388,3390,1
"16639",751,3388,3369,1
"16640",751,3388,3379,1
"16641",751,3388,3383,2
"16642",751,3388,3392,1
"16643",751,3373,3370,1
"16644",751,3373,3375,2
"16645",751,3373,3395,2
"16646",751,3373,3386,2
"16647",751,3373,3121,2
"16648",751,3373,3388,2
"16649",751,3373,3364,2
"16650",751,3373,4030,1
"16651",751,3373,3374,1
"16652",751,3373,3376,1
"16653",751,3373,3379,1
"16654",751,3373,3383,1
"16655",751,3373,6355,2
"16656",751,2279,3370,1
"16657",751,2279,3395,1
"16658",751,2279,3404,2
"16659",751,2279,3386,1
"16660",751,2279,3364,2
"16661",751,2279,3406,2
"16662",751,2279,4144,1
"16663",751,2279,3390,1
"16664",751,2279,3383,1
"16665",751,5475,3370,2
"16666",751,5475,3404,1
"16667",751,5475,3364,2
"16668",751,5475,4144,1
"16669",751,5475,3374,1
"16670",751,5475,3368,2
"16671",751,5475,3383,1
"16672",751,2384,3364,2
"16673",751,3830,3364,1
"16674",751,3830,3406,1
"16675",751,3364,1107,2
"16676",751,3364,737,2
"16677",751,3364,6346,2
"16678",751,3364,6351,2
"16679",751,3364,3885,2
"16680",751,3364,1128,1
"16681",751,3364,3370,2
"16682",751,3364,1382,2
"16683",751,3364,3375,2
"16684",751,3364,4380,2
"16685",751,3364,6772,2
"16686",751,3364,6342,2
"16687",751,3364,6008,1
"16688",751,3364,3393,2
"16689",751,3364,3931,2
"16690",751,3364,609,1
"16691",751,3364,3371,2
"16692",751,3364,2287,2
"16693",751,3364,3395,2
"16694",751,3364,4109,2
"16695",751,3364,6344,2
"16696",751,3364,6397,2
"16697",751,3364,6433,2
"16698",751,3364,3093,2
"16699",751,3364,3404,2
"16700",751,3364,9845,2
"16701",751,3364,6434,2
"16702",751,3364,345,2
"16703",751,3364,2188,2
"16704",751,3364,6353,2
"16705",751,3364,3494,1
"16706",751,3364,1555,2
"16707",751,3364,3377,2
"16708",751,3364,3385,2
"16709",751,3364,340,2
"16710",751,3364,7503,2
"16711",751,3364,2378,2
"16712",751,3364,1665,2
"16713",751,3364,6398,2
"16714",751,3364,4120,2
"16715",751,3364,421,2
"16716",751,3364,6345,2
"16717",751,3364,3389,2
"16718",751,3364,3386,2
"16719",751,3364,3077,2
"16720",751,3364,3179,2
"16721",751,3364,3366,2
"16722",751,3364,6349,2
"16723",751,3364,6743,2
"16724",751,3364,2359,2
"16725",751,3364,3728,2
"16726",751,3364,3400,2
"16727",751,3364,6384,2
"16728",751,3364,3714,1
"16729",751,3364,3550,2
"16730",751,3364,3930,2
"16731",751,3364,4085,2
"16732",751,3364,1701,2
"16733",751,3364,6380,2
"16734",751,3364,3797,2
"16735",751,3364,6428,2
"16736",751,3364,6381,1
"16737",751,3364,6411,2
"16738",751,3364,813,1
"16739",751,3364,3384,2
"16740",751,3364,3992,2
"16741",751,3364,3382,2
"16742",751,3364,6379,2
"16743",751,3364,3394,2
"16744",751,3364,3372,2
"16745",751,3364,3484,2
"16746",751,3364,502,2
"16747",751,3364,507,2
"16748",751,3364,3378,2
"16749",751,3364,4033,2
"16750",751,3364,4097,2
"16751",751,3364,6356,2
"16752",751,3364,1229,2
"16753",751,3364,3402,2
"16754",751,3364,3121,2
"16755",751,3364,6400,2
"16756",751,3364,2397,2
"16757",751,3364,346,2
"16758",751,3364,4189,1
"16759",751,3364,1524,2
"16760",751,3364,6413,2
"16761",751,3364,3387,2
"16762",751,3364,3942,2
"16763",751,3364,3388,2
"16764",751,3364,3373,2
"16765",751,3364,2279,2
"16766",751,3364,5475,2
"16767",751,3364,2384,2
"16768",751,3364,3830,1
"16769",751,3364,2372,2
"16770",751,3364,3406,2
"16771",751,3364,3035,2
"16772",751,3364,3239,2
"16773",751,3364,8630,2
"16774",751,3364,3469,2
"16775",751,3364,3205,2
"16776",751,3364,3391,2
"16777",751,3364,4144,2
"16778",751,3364,3316,2
"16779",751,3364,2985,2
"16780",751,3364,4302,2
"16781",751,3364,3361,2
"16782",751,3364,4030,2
"16783",751,3364,3374,2
"16784",751,3364,2381,2
"16785",751,3364,3390,2
"16786",751,3364,6348,2
"16787",751,3364,1590,1
"16788",751,3364,4108,1
"16789",751,3364,2276,2
"16790",751,3364,6387,2
"16791",751,3364,3369,2
"16792",751,3364,3380,2
"16793",751,3364,3399,2
"16794",751,3364,1613,2
"16795",751,3364,679,1
"16796",751,3364,6392,2
"16797",751,3364,6955,2
"16798",751,3364,3376,2
"16799",751,3364,6390,2
"16800",751,3364,6360,2
"16801",751,3364,6350,2
"16802",751,3364,3379,2
"16803",751,3364,3383,2
"16804",751,3364,6366,2
"16805",751,3364,4110,2
"16806",751,3364,6430,2
"16807",751,3364,9107,1
"16808",751,3364,6361,2
"16809",751,3364,6394,2
"16810",751,3364,6414,2
"16811",751,3364,3392,2
"16812",751,3364,6393,2
"16813",751,3364,8876,2
"16814",751,3364,156,2
"16815",751,3364,193,1
"16816",751,3364,6357,2
"16817",751,3364,6355,2
"16818",751,3364,9846,2
"16819",751,2372,3386,1
"16820",751,2372,3364,2
"16821",751,3406,2006,1
"16822",751,3406,3370,2
"16823",751,3406,1382,2
"16824",751,3406,3393,2
"16825",751,3406,3395,2
"16826",751,3406,3404,2
"16827",751,3406,3494,1
"16828",751,3406,340,2
"16829",751,3406,2305,2
"16830",751,3406,421,2
"16831",751,3406,6345,2
"16832",751,3406,4085,2
"16833",751,3406,1701,2
"16834",751,3406,6386,2
"16835",751,3406,4301,2
"16836",751,3406,3384,1
"16837",751,3406,3992,2
"16838",751,3406,3382,2
"16839",751,3406,3394,2
"16840",751,3406,3372,2
"16841",751,3406,3484,1
"16842",751,3406,507,1
"16843",751,3406,3339,2
"16844",751,3406,3121,2
"16845",751,3406,346,1
"16846",751,3406,1524,2
"16847",751,3406,3942,2
"16848",751,3406,2279,2
"16849",751,3406,3830,1
"16850",751,3406,3364,2
"16851",751,3406,2347,2
"16852",751,3406,3469,1
"16853",751,3406,3361,2
"16854",751,3406,3374,2
"16855",751,3406,3390,1
"16856",751,3406,2276,2
"16857",751,3406,6392,2
"16858",751,3406,3379,2
"16859",751,3406,3392,1
"16860",751,3406,156,1
"16861",751,3406,193,1
"16862",751,6435,3395,2
"16863",751,3035,3364,2
"16864",751,3239,3382,2
"16865",751,3239,3364,2
"16866",751,8630,3364,2
"16867",751,2347,3406,2
"16868",751,3469,3364,2
"16869",751,3469,3406,1
"16870",751,3205,3364,2
"16871",751,3391,3370,2
"16872",751,3391,3393,2
"16873",751,3391,3395,2
"16874",751,3391,2359,1
"16875",751,3391,6380,1
"16876",751,3391,3394,2
"16877",751,3391,3121,2
"16878",751,3391,3364,2
"16879",751,3391,3374,1
"16880",751,3391,3390,1
"16881",751,3391,4108,1
"16882",751,3391,2275,2
"16883",751,3391,3368,2
"16884",751,3391,3392,1
"16885",751,4144,3370,1
"16886",751,4144,3375,2
"16887",751,4144,3395,2
"16888",751,4144,4109,1
"16889",751,4144,340,1
"16890",751,4144,6345,1
"16891",751,4144,3386,1
"16892",751,4144,6385,2
"16893",751,4144,3121,2
"16894",751,4144,3388,1
"16895",751,4144,2279,1
"16896",751,4144,5475,1
"16897",751,4144,3364,2
"16898",751,4144,3374,1
"16899",751,4144,3390,1
"16900",751,4144,4108,1
"16901",751,4144,3369,1
"16902",751,4144,6392,2
"16903",751,4144,3376,1
"16904",751,4144,6390,1
"16905",751,4144,3379,1
"16906",751,3316,3395,2
"16907",751,3316,3364,2
"16908",751,3316,3374,1
"16909",751,6347,3393,1
"16910",751,6347,4085,1
"16911",751,6347,3390,1
"16912",751,6347,3392,1
"16913",751,2985,3364,2
"16914",751,4302,3395,2
"16915",751,4302,3364,2
"16916",751,3361,3364,2
"16917",751,3361,3406,2
"16918",751,4030,3395,2
"16919",751,4030,3373,1
"16920",751,4030,3364,2
"16921",751,4030,3374,1
"16922",751,4030,3369,2
"16923",751,4030,6392,2
"16924",751,4030,6390,1
"16925",751,4030,3383,1
"16926",751,3374,3885,1
"16927",751,3374,3375,1
"16928",751,3374,4380,1
"16929",751,3374,3393,2
"16930",751,3374,3395,2
"16931",751,3374,4109,1
"16932",751,3374,6397,2
"16933",751,3374,3404,1
"16934",751,3374,6398,2
"16935",751,3374,4120,1
"16936",751,3374,3389,1
"16937",751,3374,3386,2
"16938",751,3374,3400,1
"16939",751,3374,6384,2
"16940",751,3374,6380,1
"16941",751,3374,6386,2
"16942",751,3374,6382,1
"16943",751,3374,3384,1
"16944",751,3374,3382,1
"16945",751,3374,3394,2
"16946",751,3374,3372,1
"16947",751,3374,6400,1
"16948",751,3374,3388,2
"16949",751,3374,3373,1
"16950",751,3374,5475,1
"16951",751,3374,3364,2
"16952",751,3374,3406,2
"16953",751,3374,3391,1
"16954",751,3374,4144,1
"16955",751,3374,3316,1
"16956",751,3374,4030,1
"16957",751,3374,3390,1
"16958",751,3374,4108,1
"16959",751,3374,3368,2
"16960",751,3374,3369,2
"16961",751,3374,6392,1
"16962",751,3374,3376,2
"16963",751,3374,6390,2
"16964",751,3374,6360,1
"16965",751,3374,3379,1
"16966",751,3374,3383,1
"16967",751,3374,4110,2
"16968",751,3374,6430,1
"16969",751,3374,9107,1
"16970",751,3374,6361,1
"16971",751,3374,3392,1
"16972",751,3374,6357,1
"16973",751,2381,3364,2
"16974",751,3390,3370,1
"16975",751,3390,3375,1
"16976",751,3390,4380,2
"16977",751,3390,3393,1
"16978",751,3390,3395,2
"16979",751,3390,3404,1
"16980",751,3390,3389,1
"16981",751,3390,3386,2
"16982",751,3390,3400,1
"16983",751,3390,3930,2
"16984",751,3390,6412,1
"16985",751,3390,3384,1
"16986",751,3390,3992,1
"16987",751,3390,3387,1
"16988",751,3390,3388,1
"16989",751,3390,2279,1
"16990",751,3390,3364,2
"16991",751,3390,3406,1
"16992",751,3390,3391,1
"16993",751,3390,4144,1
"16994",751,3390,6347,1
"16995",751,3390,3374,1
"16996",751,3390,3368,1
"16997",751,3390,3369,1
"16998",751,3390,6392,1
"16999",751,3390,3376,1
"17000",751,3390,6391,1
"17001",751,3390,3379,1
"17002",751,3390,3383,1
"17003",751,3390,6430,1
"17004",751,3390,6414,1
"17005",751,6348,3364,2
"17006",751,1590,3364,1
"17007",751,458,737,2
"17008",751,4108,3370,1
"17009",751,4108,3375,1
"17010",751,4108,4380,1
"17011",751,4108,3393,1
"17012",751,4108,3371,1
"17013",751,4108,3395,2
"17014",751,4108,3404,1
"17015",751,4108,3385,1
"17016",751,4108,6345,1
"17017",751,4108,3386,1
"17018",751,4108,3400,1
"17019",751,4108,3930,1
"17020",751,4108,4085,1
"17021",751,4108,3384,1
"17022",751,4108,3992,1
"17023",751,4108,3382,1
"17024",751,4108,3394,1
"17025",751,4108,3378,1
"17026",751,4108,3364,1
"17027",751,4108,3391,1
"17028",751,4108,4144,1
"17029",751,4108,3374,1
"17030",751,4108,3369,1
"17031",751,4108,3399,1
"17032",751,4108,6392,1
"17033",751,4108,3376,1
"17034",751,4108,3379,1
"17035",751,4108,3383,1
"17036",751,4108,3392,1
"17037",751,2276,3393,2
"17038",751,2276,3395,2
"17039",751,2276,6345,2
"17040",751,2276,3386,2
"17041",751,2276,3364,2
"17042",751,2276,3406,2
"17043",751,2276,6392,2
"17044",751,2275,3391,2
"17045",751,2275,3368,2
"17046",751,3368,6346,1
"17047",751,3368,3370,2
"17048",751,3368,3375,1
"17049",751,3368,3393,2
"17050",751,3368,3371,2
"17051",751,3368,3395,2
"17052",751,3368,3404,2
"17053",751,3368,4120,2
"17054",751,3368,6345,1
"17055",751,3368,3077,2
"17056",751,3368,3400,2
"17057",751,3368,3930,2
"17058",751,3368,3382,2
"17059",751,3368,5475,2
"17060",751,3368,3391,2
"17061",751,3368,3374,2
"17062",751,3368,3390,1
"17063",751,3368,2275,2
"17064",751,3368,3379,2
"17065",751,3368,3383,2
"17066",751,3368,6430,2
"17067",751,6387,3364,2
"17068",751,3369,6346,1
"17069",751,3369,3395,2
"17070",751,3369,3404,2
"17071",751,3369,6434,1
"17072",751,3369,3400,1
"17073",751,3369,3382,1
"17074",751,3369,3378,1
"17075",751,3369,3121,2
"17076",751,3369,3388,1
"17077",751,3369,3364,2
"17078",751,3369,4144,1
"17079",751,3369,4030,2
"17080",751,3369,3374,2
"17081",751,3369,3390,1
"17082",751,3369,4108,1
"17083",751,3369,3399,1
"17084",751,3380,3364,2
"17085",751,3399,3375,1
"17086",751,3399,3393,2
"17087",751,3399,3395,2
"17088",751,3399,3398,2
"17089",751,3399,4085,1
"17090",751,3399,3397,2
"17091",751,3399,3378,1
"17092",751,3399,3364,2
"17093",751,3399,4108,1
"17094",751,3399,3369,1
"17095",751,3399,3379,2
"17096",751,3399,6430,2
"17097",751,6368,3395,2
"17098",751,462,737,2
"17099",751,1613,1218,2
"17100",751,1613,3364,2
"17101",751,679,3364,1
"17102",751,6392,3370,1
"17103",751,6392,3393,2
"17104",751,6392,3395,2
"17105",751,6392,3382,2
"17106",751,6392,3394,2
"17107",751,6392,3364,2
"17108",751,6392,3406,2
"17109",751,6392,4144,2
"17110",751,6392,4030,2
"17111",751,6392,3374,1
"17112",751,6392,3390,1
"17113",751,6392,4108,1
"17114",751,6392,2276,2
"17115",751,6392,3379,2
"17116",751,6392,6355,1
"17117",751,6955,3364,2
"17118",751,3376,3370,2
"17119",751,3376,4380,1
"17120",751,3376,3393,1
"17121",751,3376,3931,2
"17122",751,3376,3395,2
"17123",751,3376,6345,2
"17124",751,3376,3077,2
"17125",751,3376,4085,1
"17126",751,3376,3382,1
"17127",751,3376,3394,1
"17128",751,3376,3121,2
"17129",751,3376,3373,1
"17130",751,3376,3364,2
"17131",751,3376,4144,1
"17132",751,3376,3374,2
"17133",751,3376,3390,1
"17134",751,3376,4108,1
"17135",751,3376,6390,1
"17136",751,3376,3383,2
"17137",751,3376,6366,1
"17138",751,3376,3392,2
"17139",751,6391,3370,1
"17140",751,6391,3393,1
"17141",751,6391,3390,1
"17142",751,6391,3383,1
"17143",751,6390,3370,2
"17144",751,6390,3393,2
"17145",751,6390,3395,1
"17146",751,6390,3404,2
"17147",751,6390,3385,1
"17148",751,6390,3364,2
"17149",751,6390,4144,1
"17150",751,6390,4030,1
"17151",751,6390,3374,2
"17152",751,6390,3376,1
"17153",751,6390,3379,2
"17154",751,6390,3383,1
"17155",751,6403,3370,2
"17156",751,6360,3364,2
"17157",751,6360,3374,1
"17158",751,3396,3395,2
"17159",751,6350,3364,2
"17160",751,3379,3370,1
"17161",751,3379,3393,2
"17162",751,3379,3395,2
"17163",751,3379,3404,2
"17164",751,3379,3386,2
"17165",751,3379,3400,2
"17166",751,3379,4085,2
"17167",751,3379,6380,2
"17168",751,3379,3394,1
"17169",751,3379,3372,2
"17170",751,3379,3378,1
"17171",751,3379,3388,1
"17172",751,3379,3373,1
"17173",751,3379,3364,2
"17174",751,3379,3406,2
"17175",751,3379,4144,1
"17176",751,3379,3374,1
"17177",751,3379,3390,1
"17178",751,3379,4108,1
"17179",751,3379,3368,2
"17180",751,3379,3399,2
"17181",751,3379,6392,2
"17182",751,3379,6390,2
"17183",751,3379,3383,1
"17184",751,3379,6366,2
"17185",751,3379,3392,1
"17186",751,3379,8876,1
"17187",751,3383,3370,2
"17188",751,3383,3275,2
"17189",751,3383,3375,1
"17190",751,3383,3393,2
"17191",751,3383,3371,1
"17192",751,3383,3395,2
"17193",751,3383,3389,1
"17194",751,3383,3386,1
"17195",751,3383,6380,1
"17196",751,3383,6381,1
"17197",751,3383,6382,1
"17198",751,3383,3382,1
"17199",751,3383,3394,1
"17200",751,3383,3372,1
"17201",751,3383,3121,2
"17202",751,3383,3388,2
"17203",751,3383,3373,1
"17204",751,3383,2279,1
"17205",751,3383,5475,1
"17206",751,3383,3364,2
"17207",751,3383,4030,1
"17208",751,3383,3374,1
"17209",751,3383,3390,1
"17210",751,3383,4108,1
"17211",751,3383,3368,2
"17212",751,3383,3376,2
"17213",751,3383,6391,1
"17214",751,3383,6390,1
"17215",751,3383,3379,1
"17216",751,3383,8876,1
"17217",751,3383,6355,1
"17218",751,6366,3375,2
"17219",751,6366,3395,2
"17220",751,6366,3364,2
"17221",751,6366,3376,1
"17222",751,6366,3379,2
"17223",751,4110,3370,2
"17224",751,4110,3364,2
"17225",751,4110,3374,2
"17226",751,6430,3370,2
"17227",751,6430,3395,2
"17228",751,6430,3386,2
"17229",751,6430,3382,2
"17230",751,6430,3378,1
"17231",751,6430,3364,2
